Cluster ID,Link Score,source file,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2 
2403,0.5238095,1,1838,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-CHERYL COOK,5929 W WALTON ,60651,,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5835IT(Child Care Home IT), 5835PS(Child Care Home PS), 5835",,,,,,,,,
2402,0.5238095,1,1839,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-DORA LOPEZ,2256 W FOSTER ,60625,7845132,,,,,,,NORTH AVENUE DAY NURSERY,LINCOLN SQUARE,,,,,Sonja Anthony,No,Yes,No,"6127IP(EHS Collaboration Enhanced Home IP), 6136IT(Child Car",,,,,,,,,
2400,0.5238095,1,1840,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-EMMA TURNER,1815 W MONROE ,60612,,,,,,,,NORTH AVENUE DAY NURSERY,NEAR WEST SIDE,,,,,,No,Yes,Yes,"5803IP(EHS Collaboration Enhanced Home IP), 5805IT(Child Car",,,,,,,,,
2399,0.5238095,1,1841,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-GLADYS LORENZO,2642 N FAIRFIELD ,60647,,,,,,,,NORTH AVENUE DAY NURSERY,LOGAN SQUARE,,,,,,No,No,No,,,,,,,,,,
2398,0.5238095,1,1842,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-HILDA PEREZ,4339 W MCLEAN ,60639,,,,,,,,NORTH AVENUE DAY NURSERY,HERMOSA,,,,,,No,No,No,,,,,,,,,,
2397,0.5238095,1,1843,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-JOHNNIE VAUGHN,1701 N MAJOR ,60639,8040261,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5916IP(EHS Collaboration Enhanced Home IP), 5916IT(EHS Enhan",,,,,,,,,
2396,0.5238095,1,1844,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-LUZ GONZALEZ,1743 N FRANCISCO ,60647,,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,,No,No,No,"5836IT(Child Care Home IT), 5836PS(Child Care Home PS), 5836",,,,,,,,,
2395,0.5238095,1,1845,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-MARIA BERRERA,2443 W FOSTER ,60625,6000846,,,,,,,NORTH AVENUE DAY NURSERY,LINCOLN SQUARE,,,,,Sonja Anthony,No,Yes,No,"6126IP(EHS Collaboration Enhanced Home IP), 6135IT(Child Car",,,,,,,,,
2394,0.5238095,1,1846,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-NELLIE AGRON,922 N RIDGEWAY ,60651,7828281,,,,,,,NORTH AVENUE DAY NURSERY,HUMBOLDT PARK,,,,,,No,No,No,"5918IT(Child Care Home IT), 5918PS(Child Care Home PS), 5918",,,,,,,,,
2393,0.5238095,1,1847,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-ROBBIE ANTHONY,5916 WEST SUPERIOR ,60644,2974124,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,Sonja Anthony,No,Yes,No,"6124IP(EHS Collaboration Enhanced Home IP), 6125IT(Child Car",,,,,,,,,
2392,0.5238095,1,1848,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-SHELONDA HASSELL,5924 W OHIO AVE ,60644,,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5985IP(EHS Collaboration Enhanced Home IP), 5986IT(Child Car",,,,,,,,,
2391,0.5238095,1,1849,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-SONYA HARRIS,329 N LONG AVE ,60644,6269894,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5917IP(EHS Collaboration Enhanced Home IP), 5921IT(Child Car",,,,,,,,,
2389,0.5238095,1,1850,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-TIFFANY TAYLOR,1135 S SACRAMENTO 1 ,60612,9815376,,,,,,,NORTH AVENUE DAY NURSERY,NORTH LAWNDALE,,,,,Sonja Anthony,No,No,No,,,,,,,,,,
2388,0.5238095,1,1851,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-VALERIE MARTIN,2043 W PIERCE ,60622,,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,,No,Yes,Yes,"5757IP(EHS Collaboration Enhanced Home IP), 5837IT(Child Car",,,,,,,,,
2387,0.5238095,1,1852,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-VIOLET JACKSON,208 N MENARD ,60644,8246764,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,,,,,,,,,,
2386,0.5238095,1,1853,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-YONNA BANKS,3907 W FILLMORE ,60624,4919316,,,,,,,NORTH AVENUE DAY NURSERY,NORTH LAWNDALE,,,,,Sonja Anthony,No,No,No,,,,,,,,,,
2385,0.5238095,1,1854,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY NORTH AVENUE DAY NURSERY,2001 W PIERCE ,60622,3424499,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,Steve Koll,Yes,No,Yes,"3270PS(HS Collaboration with Childcare & PreK), 2742PS(Child",,,,,,,,,
2384,0.5238095,1,1855,chapin_dfss_providers_2011_070212.csv,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,,,,,,,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,WEST TOWN,,,,,Linda McLaren,Yes,No,No,,,,,,,,,,
2383,0.5238095,1,1856,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE ABC PRESCHOOL,3800 N AUSTIN AVENUE ,60634,6859033,,,,,,,ONWARD NEIGHBORHOOD HOUSE,DUNNING,,,,,Patricia Bentz,Yes,No,No,,,,,,,,,,
2382,0.5238095,1,1857,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE LEE'S CUDDLES N CARE,6100 W NORTH AVENUE ,60639,7458054,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,Anndrella Lee,Yes,No,No,,,,,,,,,,
2381,0.5238095,1,1858,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE MCKINNEY EARLY LEARNING ACADEMY,5745 W DIVISION ST ,60651,,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,,Yes,No,No,,,,,,,,,,
2380,0.5238095,1,1859,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE NEW BEGINNINGS,5445 W NORTH AVENUE ,60639,3855365,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,Verlene Vanderbilt,Yes,No,No,,,,,,,,,,
2378,0.5238095,1,1860,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE ONWARD NEIGHBORHOOD HOUSE - BELMONT/CRAGIN,5423 W DIVERSEY AVE ,60639,6223215,,,,,,,ONWARD NEIGHBORHOOD HOUSE,BELMONT CRAGIN,,,,,Santa Rivera,Yes,Yes,Yes,"3153IT(Child Care IT Center), 3153PS(Child Care PS Center &",,,,,,,,,
2377,0.5238095,1,1861,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE ONWARD NEIGHBORHOOD HOUSE - WEST TOWN,600 N LEAVITT STREET ,60612,6666726,,,,,,,ONWARD NEIGHBORHOOD HOUSE,WEST TOWN,,,,,Darica Charles,Yes,No,No,"2744IT(Child Care IT Center), 3272PS(HS Collaboration with C",,,,,,,,,
2376,0.5238095,1,1862,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE TINY TOWN FOR TOTS,5654 W DIVISION ST ,60651,6260048,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,Ricky Spain,Yes,No,No,,,,,,,,,,
2375,0.5238095,1,1863,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY ALL THINGS ARE POSIBLE,4014 W CHICAGO AVE ,60651,4892464,,,,,,,SALVATION ARMY,HUMBOLDT PARK,,,,,Shelandria Galsper,Yes,No,No,,,,,,,,,,
2374,0.5238095,1,1864,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY BUILDING BLOCKS,1120 W 69TH ST ,60621,4882222,,,,,,,SALVATION ARMY,ENGLEWOOD,,,,,Mitchelle Redd,Yes,No,No,,,,,,,,,,
2373,0.5238095,1,1865,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY COLUMBUS PARK,500 S CENTRAL ,60644,9214162,,,,,,,SALVATION ARMY,AUSTIN,,,,,Felice Lewis,Yes,No,No,7017PS(HS Collaboration with Childcare & PreK),,,,,,,,,
2372,0.5238095,1,1866,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY CREATIVE LITTLE ONES,2809 W 59TH ST ,60629,4762562,,,,,,,SALVATION ARMY,CHICAGO LAWN,,,,,Audy Sejour,Yes,No,No,,,,,,,,,,
2371,0.5238095,1,1867,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY EDSEL ALBERT AMMONS NURSERY,549 E 76TH ST ,60619,4837040,,,,,,,SALVATION ARMY,GREATER GRAND CROSSING,,,,,Debbie Reynolds,Yes,No,No,,,,,,,,,,
2370,0.5238095,1,1868,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FAMILY OUTREACH INITIATIVE (SAL ARMY,845 W 69TH STREET ,60621,8324716,,,,,,,SALVATION ARMY,ENGLEWOOD,,,,,Rosie Mohammad,Yes,No,No,4121IT(EHS),,,,,,,,,
2369,0.5238095,1,1869,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FCCH-ALLIE WINFIELD,1312 W 95TH ST ,60643,2382079,,,,,,,SALVATION ARMY,WASHINGTON HEIGHTS,,,,,Kelli Kemp,No,No,No,"6108IP(EHS Collaboration Enhanced Home IP), 6108IT(EHS Enhan",,,,,,,,,
2367,0.5238095,1,1870,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FCCH-GERALDINE SIVERAND,1504 N LECLAIRE ,60620,8040406,,,,,,,SALVATION ARMY,AUSTIN,,,,,Kelli Kemp,No,No,No,"5759IP(EHS Collaboration Enhanced Home IP), 5759IT(EHS Enhan",,,,,,,,,
2366,0.5238095,1,1871,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FCCH-JESSICA HINTON,222 E 87TH ST ,60619,7982000,,,,,,,SALVATION ARMY,CHATHAM,,,,,Kelli Kemp,No,Yes,No,"6106IP(EHS Collaboration Enhanced Home IP), 6106IT(EHS Enhan",,,,,,,,,
2365,0.5238095,1,1872,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FCCH-MILDRED SPEARS,6749 S WINCHESTER ,60636,9301832,,,,,,,SALVATION ARMY,WEST ENGLEWOOD,,,,,Kelli Kemp,No,No,No,"6107IP(EHS Collaboration Enhanced Home IP), 6107IT(EHS Enhan",,,,,,,,,
2364,0.5238095,1,1873,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY FCCH-SHIRLEY OLIVER,6020 S PAULINA ,60636,9126264,,,,,,,SALVATION ARMY,WEST ENGLEWOOD,,,,,Kelli Kemp,No,Yes,No,"5989IP(EHS Collaboration Enhanced Home IP), 5989IT(EHS Enhan",,,,,,,,,
2363,0.5238095,1,1874,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY INCARNATION,1345 N KARLOV ,60651,2764118,,,,,,,SALVATION ARMY,HUMBOLDT PARK,,,,,Zoraida Fernandini,Yes,No,No,,,,,,,,,,
2362,0.5238095,1,1875,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY NEW HOPE,4255 W DIVISION ,60651,7724908,,,,,,,SALVATION ARMY,HUMBOLDT PARK,,,,,Catherine Eason,Yes,No,No,3278PS(HS Collaboration with Childcare & PreK),,,,,,,,,
2361,0.5238095,1,1876,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY RED SHIELD,945 W 69TH STREET ,60621,3583224,,,,,,,SALVATION ARMY,ENGLEWOOD,,,,,Lillie Denton,Yes,No,No,,,,,,,,,,
2360,0.5238095,1,1877,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY SOUTH SHORE BIBLE/MARANATHA HEAD START,1631 E 71ST ST ,60649,4937500,,,,,,,SALVATION ARMY,SOUTH SHORE,,,,,Jaqueline Carter,Yes,No,No,4380PS(HS Collaboration with Childcare),,,,,,,,,
2359,0.5238095,1,1878,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY TEEN PARENTING PROGRAM,1548 W ADAMS ,60607,4210327,,,,,,,SALVATION ARMY,NEAR WEST SIDE,,,,,Jasmin Marshall,No,Yes,No,,,,,,,,,,
2358,0.5238095,1,1879,chapin_dfss_providers_2011_070212.csv,SALVATION ARMY TEMPLE,1 N OGDEN ,60640,2262649,,,,,,,SALVATION ARMY,NEAR WEST SIDE,,,,,Barbara Martin,No,No,No,,,,,,,,,,
2356,0.5238095,1,1880,chapin_dfss_providers_2011_070212.csv,SOUTH CENTRAL COMMUNITY SERVICES SOUTH CENTRAL COMMUNITY SERVICE,8316 S ELLIS AVE ,60619,4830900,,,,,,,SOUTH CENTRAL COMMUNITY SERVICES,CHATHAM,,,,,Marsha Hightower,Yes,No,No,,,,,,,,,,
2355,0.5238095,1,1881,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (AINSLIE),1134 W AINSLIE ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,UPTOWN,,,,,Fe Mendoza,No,No,Yes,"7139IT(Child Care IT Center), 7139PS (Child Care PS Center &",,,,,,,,,
2354,0.5238095,1,1882,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (BROADWAY),5120 N BROADWAY AVE ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,UPTOWN,,,,,Loipin Chin,No,No,Yes,"2779PS(Child Care PS Center & State Pre-K), 2779SA(School Ag",,,,,,,,,
2353,0.5238095,1,1883,chapin_dfss_providers_2011_070212.csv,SOUTH EAST ASIA CENTER SOUTH EAST ASIA CENTER (FOSTER),1112 W FOSTER ,60640,9897433,,,,,,,SOUTH EAST ASIA CENTER,EDGEWATER,,,,,Tsering Ngalutsang,No,No,Yes,4127SA(School Age (SA)),,,,,,,,,
2352,0.5238095,1,1884,chapin_dfss_providers_2011_070212.csv,SOUTH SHORE UNITED METHODIST SOUTH SHORE UNITED METHODIST,7350 S JEFFERY ,60649,3424430,,,,,,,SOUTH SHORE UNITED METHODIST,SOUTH SHORE,,,,,Bettye Turner,Yes,No,No,7141PS(HS Collaboration with Childcare),,,,,,,,,
2351,0.5238095,1,1885,chapin_dfss_providers_2011_070212.csv,THRESHOLDS THRESHOLDS MOTHERS' PROJECT,1110 W BELMONT ,60657,5373290,,,,,,,THRESHOLDS,LAKE VIEW,,,,,Marshelia Harris,No,No,No,"2535IT(Child Care IT Center), 2535PS(Child Care PS Center),",,,,,,,,,
2350,0.5238095,1,1886,chapin_dfss_providers_2011_070212.csv,"TRINITY RESOURCES UNLIMITED, INC. HIGH MOUNTAIN",919 N LAVERGNE ,60651,6263997,,,,,,,"TRINITY RESOURCES UNLIMITED, INC.",AUSTIN,,,,,Marion Hayes,Yes,No,No,,,,,,,,,,
2349,0.5238095,1,1887,chapin_dfss_providers_2011_070212.csv,"TRINITY RESOURCES UNLIMITED, INC. HOPE FOR YOUTH",5900 W IOWA ,60651,6260322,,,,,,,"TRINITY RESOURCES UNLIMITED, INC.",AUSTIN,,,,,Bernice Porter,Yes,No,No,7019PS(HS Collaboration with Childcare),,,,,,,,,
2348,0.5238095,1,1888,chapin_dfss_providers_2011_070212.csv,TRINITY UNITED CHURCH OF CHRIST DR. DETON J. BROOKS HEAD START,6921 S STONY ISLAND ,60649,9552818,,,,,,,TRINITY UNITED CHURCH OF CHRIST,SOUTH SHORE,,,,,Cherie Brown,Yes,No,Yes,"7079PS(HS Collaboration with Childcare & PreK), 4118PS(Child",,,,,,,,,
2347,0.5238095,1,1889,chapin_dfss_providers_2011_070212.csv,TRINITY UNITED CHURCH OF CHRIST TRINITY UCC,532 W 95TH ST ,60628,,,,,,,,TRINITY UNITED CHURCH OF CHRIST,WASHINGTON HEIGHTS,,,,,Ekoi Florence,Yes,No,Yes,"2527IT(Child Care IT Center), 4311PS(HS Collaboration with C",,,,,,,,,
2345,0.5238095,1,1890,chapin_dfss_providers_2011_070212.csv,WESTSIDE HOLISTIC FAMILY SERVICES WESTSIDE HOLISTIC FAMILY SERVICES,4909 W DIVISION ,60651,9218777,,,,,,,WESTSIDE HOLISTIC FAMILY SERVICES,AUSTIN,,,,,Florence Merritt,Yes,No,No,,,,,,,,,,
2344,0.5238095,1,1891,chapin_dfss_providers_2011_070212.csv,WOODLAWN A.M.E. CHURCH WOODLAWN AME CHURCH,6456 S EVANS ,60637,6671402,,,,,,,WOODLAWN A.M.E. CHURCH,WOODLAWN,,,,,Samara Akins,No,No,No,"7148IT(Child Care IT Center), 2686SA(School Age (SA)), 7148P",,,,,,,,,
2343,0.5238095,1,1892,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO DR. EFFIE O ELLIS,10 S KEDZIE ,60612,5339011,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Anelyn Jablo,Yes,No,No,4364PS(HS Collaboration with Childcare & PreK),,,,,,,,,
2342,0.5238095,1,1893,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO GARFIELD,7 N HOMAN ,60624,2653900,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Paulette Hernandez,Yes,Yes,No,"7081PS(HS Collaboration with Childcare & PreK), 6039IP(EHS C",,,,,,,,,
2341,0.5238095,1,1894,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO HIGH RIDGE,2424 W TOUHY ,60645,2628300,,,,,,,YMCA OF METROPOLITAN CHICAGO,WEST RIDGE,,,,,Linda Acevedo,Yes,No,Yes,"2132IT(Child Care IT Center), 7094PS(HS Collaboration with C",,,,,,,,,
2340,0.5238095,1,1895,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO JEANNE KENNEY DAY CARE CENTER,7600 S PARNELL ,60620,8861216,,,,,,,YMCA OF METROPOLITAN CHICAGO,WASHINGTON HEIGHTS,,,,,Arlene Lewis,Yes,Yes,No,"4393IT(Child Care IT Center), 4393PS(Child Care PS Center),",,,,,,,,,
2339,0.5238095,1,1896,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO LOGAN SQUARE - FIRST LUTHERAN,3500 W FULLERTON ,60647,8625960,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOGAN SQUARE,,,,,Nilsa Ramirez,Yes,No,No,,,,,,,,,,
2338,0.5238095,1,1897,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO MARSHALL,3250 W ADAMS ,60624,2650145,,,,,,,YMCA OF METROPOLITAN CHICAGO,EAST GARFIELD PARK,,,,,Beverly Ross,No,Yes,No,"6040IP(EHS Collaboration Enhanced Center-IP), 6040EP(EHS Col",,,,,,,,,
2337,0.5238095,1,1898,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO MCCORMICK TRIBUNE,1834 N LAWNDALE ,60647,2352525,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOGAN SQUARE,,,,,Maria Franco,Yes,Yes,Yes,"2697IT(Child Care IT Center), 7096PS(HS Collaboration with C",,,,,,,,,
2336,0.5238095,1,1899,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO NORTH LAWNDALE,3449 W ARTHINGTON ,60624,6380773,,,,,,,YMCA OF METROPOLITAN CHICAGO,NORTH LAWNDALE,,,,,Leslie Hampton,Yes,Yes,Yes,"8023IT(Child Care IT Center), 8022PS(HS Collaboration with C",,,,,,,,,
2333,0.5238095,1,1900,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO RAUNER,2700 S WESTERN AVE ,60608,8473115,,,,,,,YMCA OF METROPOLITAN CHICAGO,LOWER WEST SIDE,,,,,Sonya Sifuentes,Yes,Yes,Yes,"4167IT(Child Care IT Center), 4170PS(HS Collaboration with C",,,,,,,,,
2332,0.5238095,1,1901,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO SOUTH CHICAGO,3039 E 91ST STREET ,60617,7219100,,,,,,,YMCA OF METROPOLITAN CHICAGO,SOUTH CHICAGO,,,,,Sherry Ceroomes,Yes,No,Yes,"2694IT(Child Care IT Center), 7095PS(HS Collaboration with C",,,,,,,,,
2331,0.5238095,1,1902,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO SOUTH SIDE,6330 S STONY ISLAND ,60637,7739470,,,,,,,YMCA OF METROPOLITAN CHICAGO,WOODLAWN,,,,,Bobbie Dickens,Yes,Yes,Yes,"2695IT(Child Care IT Center), 7144PS(HS Collaboration with C",,,,,,,,,
2330,0.5238095,1,1903,chapin_dfss_providers_2011_070212.csv,YMCA OF METROPOLITAN CHICAGO WABASH,3763 S WABASH AVE ,60653,2850020,,,,,,,YMCA OF METROPOLITAN CHICAGO,DOUGLAS,,,,,LaVonna Loving,No,No,Yes,2133SA(School Age (SA)),,,,,,,,,
2329,0.5238095,1,1904,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Rosalyn Lee,,,,,,
2328,0.5238095,1,1905,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Lincoln Roseland,7 E. 119th St. ,60628,2647633,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Barbara Woods,,,,,,
2327,0.5238095,1,1906,DFSS_AgencySiteLies_2012.csv,Abraham Lincoln Center Lincoln/King,4314 S. Cottage Grove ,60653,7472310,,,,,,,Abraham Lincoln Center,,,,,,,,,,,www.abelink.org,Zirl Smith,Keita King,,,,,,
2326,0.5238095,1,1907,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Albany Location",5954 S Albany ,60629,7377810,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Mildred Burnside,,,,,,
2325,0.5238095,1,1908,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Children's Center (Halsted)",12803 S Halsted ,60628,2645171,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Rosalyn Patton,,,,,,
2324,0.5238095,1,1909,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Little Genius",11439 S Michigan Ave. ,60628,6298091,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Vera Webbs,,,,,,
2322,0.5238095,1,1910,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Little Hands",7146 S Ashland Ave. ,60636,4710662,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Lafredia Hobson,,,,,,
2321,0.5238095,1,1911,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services McKinley-Ersula Howard",7222 S. Exchange ,60649,2219711,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Joni Rudds,,,,,,
2320,0.5238095,1,1912,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services McKinley-Maggie Drummond",4301 S. Wabash ,60653,3738200,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Lyris Clark,,,,,,
2319,0.5238095,1,1913,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services McKinley-Roseland",11410 S. Edbrooke ,60628,4681918,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Anna Luna,,,,,,
2318,0.5238095,1,1914,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services McKinley-Trumbull Park",10530 S. Oglesby ,60617,9785341,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Damita Collins,,,,,,
2317,0.5238095,1,1915,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services McKinley-Wright Renaissance",7939 S. Western ,60620,4768805,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Corllis Wright,,,,,,
2316,0.5238095,1,1916,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Montessori Academy",11025 S Halsted Ave. ,60628,2810069,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Gloria Walker,,,,,,
2315,0.5238095,1,1917,DFSS_AgencySiteLies_2012.csv,"Ada S. McKinley
Community Services Stepping Stones CCC",1300 E 75th St. ,60619,4930000,,,,,,,"Ada S. McKinley
Community Services",,,,,,,,,,,www.adasmckinley.org,"George Jones, Jr.",Dr. Nelda Jones,,,,,,
2314,0.5238095,1,1918,DFSS_AgencySiteLies_2012.csv,"Albany Park Community
Center Ainslie",3401 W. Ainslie ,60625,5395907,,,,,,,"Albany Park Community
Center",,,,,,,,,,,www.apcc-chgo.org,Harold Rice,John DeJulio,,,,,,
2313,0.5238095,1,1919,DFSS_AgencySiteLies_2012.csv,"Albany Park Community
Center Kimball",5121 N. Kimball ,60625,5095657,,,,,,,"Albany Park Community
Center",,,,,,,,,,,www.apcc-chgo.org,Harold Rice,Eve Volin,,,,,,
2311,0.5238095,1,1920,DFSS_AgencySiteLies_2012.csv,"Appeal for Charities and
Goodwill Appeals for Charities",50 W. 71st St ,60621,6515400,,,,,,,"Appeal for Charities and
Goodwill",,,,,,,,,,,,P.A. Onsei-Bonsu,Charlotte Osei-Bonsu,,,,,,
2310,0.5238095,1,1921,DFSS_AgencySiteLies_2012.csv,BBF Family Services BBF Family Service,1512 S. Pulaski ,60623,2779582,,,,,,,BBF Family Services,,,,,,,,,,,www.betterboys.org,,,,,,,,
2309,0.5238095,1,1922,DFSS_AgencySiteLies_2012.csv,Beacon Therapeutic Beacon Therapeutic,1912 W 103rd St ,60643,2981243,,,,,,,Beacon Therapeutic,,,,,,,,,,,www.beacon-therapeutic.org,Susan Reyna-Guerrero,Susan Reyna-Guerrero,,,,,,
